09.01.2015;11:00:00;T704                          ;625995;2;2
09.01.2015;11:00:00;T704                          ;7003534;2;2
09.01.2015;11:00:00;T704                          ;7061225;2;2
09.01.2015;11:00:00;T704                          ;7018825;1;0
09.01.2015;11:00:00;T704                          ;7018827;1;1
18.03.2015;7:30:00;T704                          ;402097;1;1
18.03.2015;7:30:00;T704                          ;402195;1;1
18.03.2015;7:30:00;T704                          ;402363;1;1
18.03.2015;7:30:00;T704                          ;402368;1;1
18.03.2015;7:30:00;T704                          ;402411;1;1
18.03.2015;7:30:00;T704                          ;402500;1;1
18.03.2015;7:30:00;T704                          ;402543;1;1
18.03.2015;7:30:00;T704                          ;405986;1;1
18.03.2015;7:30:00;T704                          ;406675;1;1
18.03.2015;7:30:00;T704                          ;406683;1;0
18.03.2015;7:30:00;T704                          ;407744;1;1
18.03.2015;7:30:00;T704                          ;608083;1;1
18.03.2015;7:30:00;T704                          ;667049;1;1
18.03.2015;7:30:00;T704                          ;696715;1;1
18.03.2015;7:30:00;T704                          ;701639;1;1
18.03.2015;7:30:00;T704                          ;755582;1;1
18.03.2015;7:30:00;T704                          ;766398;1;1
18.03.2015;7:30:00;T704                          ;786074;1;1
18.03.2015;7:30:00;T704                          ;789982;1;1
18.03.2015;7:30:00;T704                          ;7003098;1;1
18.03.2015;7:30:00;T704                          ;7027719;1;1
18.03.2015;7:30:00;T704                          ;7032593;1;1
18.03.2015;7:30:00;T704                          ;7052569;1;1
18.03.2015;7:30:00;T704                          ;7052581;1;0
18.03.2015;7:30:00;T704                          ;7092756;1;0
18.03.2015;7:30:00;T704                          ;7018825;1;1
18.03.2015;7:30:00;T704                          ;7018827;1;1
23.01.2015;11:00:00;T704                          ;402094;1;1
23.01.2015;11:00:00;T704                          ;402097;1;1
23.01.2015;11:00:00;T704                          ;402195;2;2
23.01.2015;11:00:00;T704                          ;402308;1;1
23.01.2015;11:00:00;T704                          ;402310;1;1
23.01.2015;11:00:00;T704                          ;402368;1;1
23.01.2015;11:00:00;T704                          ;402411;1;1
23.01.2015;11:00:00;T704                          ;402475;1;1
23.01.2015;11:00:00;T704                          ;402481;3;3
23.01.2015;11:00:00;T704                          ;402484;1;1
23.01.2015;11:00:00;T704                          ;402543;1;1
23.01.2015;11:00:00;T704                          ;405989;1;1
23.01.2015;11:00:00;T704                          ;406663;1;1
23.01.2015;11:00:00;T704                          ;409085;1;1
23.01.2015;11:00:00;T704                          ;439716;1;1
23.01.2015;11:00:00;T704                          ;524759;2;0
23.01.2015;11:00:00;T704                          ;541408;2;2
23.01.2015;11:00:00;T704                          ;643225;1;1
23.01.2015;11:00:00;T704                          ;655693;1;1
23.01.2015;11:00:00;T704                          ;667049;1;1
23.01.2015;11:00:00;T704                          ;685346;1;1
23.01.2015;11:00:00;T704                          ;696660;1;1
23.01.2015;11:00:00;T704                          ;696715;1;1
23.01.2015;11:00:00;T704                          ;753037;1;1
23.01.2015;11:00:00;T704                          ;770161;1;1
23.01.2015;11:00:00;T704                          ;770163;1;0
23.01.2015;11:00:00;T704                          ;770165;1;1
23.01.2015;11:00:00;T704                          ;770167;1;1
23.01.2015;11:00:00;T704                          ;777982;1;0
23.01.2015;11:00:00;T704                          ;778835;1;1
23.01.2015;11:00:00;T704                          ;788716;1;1
23.01.2015;11:00:00;T704                          ;789689;2;2
23.01.2015;11:00:00;T704                          ;789700;1;1
23.01.2015;11:00:00;T704                          ;789701;1;0
23.01.2015;11:00:00;T704                          ;7002989;1;1
23.01.2015;11:00:00;T704                          ;7003098;1;1
23.01.2015;11:00:00;T704                          ;7003325;1;1
23.01.2015;11:00:00;T704                          ;7003535;1;1
23.01.2015;11:00:00;T704                          ;7008896;1;1
23.01.2015;11:00:00;T704                          ;7027719;1;1
23.01.2015;11:00:00;T704                          ;7027732;1;1
23.01.2015;11:00:00;T704                          ;7030087;1;1
23.01.2015;11:00:00;T704                          ;7030854;1;1
23.01.2015;11:00:00;T704                          ;7032593;2;2
23.01.2015;11:00:00;T704                          ;7034632;1;1
23.01.2015;11:00:00;T704                          ;7036270;1;1
23.01.2015;11:00:00;T704                          ;7042260;1;1
23.01.2015;11:00:00;T704                          ;7044482;1;1
23.01.2015;11:00:00;T704                          ;7051512;1;1
23.01.2015;11:00:00;T704                          ;7052334;1;1
23.01.2015;11:00:00;T704                          ;7060074;1;1
23.01.2015;11:00:00;T704                          ;7060091;1;1
23.01.2015;11:00:00;T704                          ;7092864;2;2
